รหัสสินค้า,ชื่อสินค้า, ราคา 
13548,EMLA CREAM 5% 30GM, 655.00 
16801,EMPAKA 10 (empagliflozin) สูตร Jardiance 3x10'S," 1,150.00 "
16802,EMPAKA 25 (empagliflozin) สูตร Jardiance 3x10'S," 1,680.00 "
16557,EMSON 50 MG. 3X10'S tolperisone ขายยกกล่อง, 88.00 
11222,EMULAX 100's, 27.00 
11223,EMULAX แผง 10X10'S, 60.00 
11214,EMULAX 1000'S, 135.00 
10970,ENAF-150 VIAL 3 ML., 13.00 
12718,ENARIL 20 MG 10x10'S, 93.00 
12719,ENARIL 5 MG, 62.00 
14711,ENDOVELLE," 1,420.00 "
11227,ENO ซอง มะนาว 1 กล่องมี 60 ซอง 12- NEW, 655.00 
11226,ENO ซอง ส้ม 1กล่องมี 60ซอง NEW 12-, 655.00 
13944,ENSURE GOLD low sugar wheat 400 GM, 457.00 
13931,ENSURE GOLD low sugar wheat 850 GM, 790.00 
13943,ENSURE GOLD VANILLA 380 GM, 457.00 
13926,ENSURE GOLD CHOCOLATE 850 GM, 790.00 
14559,ENSURE GOLD VANILLA 1200 GM," 1,090.00 "
13925,ENSURE GOLD VANILLA 850 GM, 790.00 
14557,ENSURE GOLD VANILLA 850 GMแพคคู่<850+850+ธัญญพืช400>," 1,954.00 "
14850,ENSURE GOLD VANILLA 850 GMแพคคู่<850+850+วานิลา400>," 1,954.00 "
14558,ENSURE GOLD ธัญญพืช 850 GMแพคคู่<850+850+400>," 1,954.00 "
14839,ENSURE GOLD ธัญพืช 3 ชนิด 380 GM กลิ่นอัลมอนต์, 453.00 
14840,ENSURE GOLD ธัญพืช 3 ชนิด 850 GM กลิ่นอัลมอนต์, 876.00 
16705,ENTRASOL PLATINUM 400 GM., 275.00 
16706,ENTRASOL PLATINUM 800 GM., 533.00 
12458,EPIDUO 15 GM. 0.1%adapalene+2.5%bp, 535.00 
15940,EPL-300 10X10'S essestial forte, 465.00 
14763,ERBATOP 50 GM.(HAND CREAM), 138.00 
16473,ERBATOP ADVANCE INTENSIVE CRACK HEEL 30 GM, 91.00 
16474,ERBATOP ADVANCE INTENSIVE UREA 9% CREAM 50 GM., 171.00 
14764,ERBATOP CREAM 50 GM., 138.00 
16571,ERBATOP LOTION 75 ML., 138.00 
11236,ERFUZIDE 30 ML., 21.50 
11243,ERFUZIDE 60 ML, 29.75 
16055,ERFUZIDE CAP. 10x10's, 218.00 
15408,ESLORAY SYRUP 0.5 MG 60 ML., 91.00 
12286,ESPENAL 50 MG. 10X10'S ขายยกกล่อง, 240.00 
11248,ESPERSON 15 GM, 84.75 
11247,ESPERSON CREAM 5 GM, 41.00 
15095,ESSENTIAL FORTE 9X10'S, 989.00 
11249,ESSIVER 10X10'S สูตร hepacap, 320.00 
16508,ESTROFEM 2mg. 28's(ESTRADIOL 2mg), 188.00 
12582,ESTROMON 0.625 MG. 10X10'S, 450.00 
11244,E-THROCIN 10X10'S, 225.00 
10621,ETORICOXIB 120 MG 10'S sandoz, 168.00 
10620,ETORICOXIB 90 MG 10'S sandoz, 137.00 
14232,ETORICOXIB 90 MG 3X10'S T.O ขายยกกล่อง, 284.00 
16219,ETORICOXIB Alvogen120 MG 3x10'S (TEVA), 245.00 
14133,ETORICOXIB TEVA 90 MG10'S, 110.00 
16246,ETOXIB 120 MG 3X10'S atlanta, 200.00 
14612,ETROBAX 120 MG 7'S, 80.00 
14585,ETROBAX 90 MG 7'S, 48.00 
11970,EUGICA COFF 15X8'S, 19.00 
16580,EUGICA COLD MOUTH SPRAY 30 ML., 160.00 
11979,EUGICA HERBAL MOUTH SPRAY 10 ML, 70.00 
14682,EUGICA IVY SYRUP 100 ML, 146.00 
14681,EUGICA IVY SYRUP 5 ML กล่องละ 20 ซอง, 165.00 
11386,EUROFER-IRON SYR 60 CC, 55.00 
11210,EUTHYROX 100 MCG 100'S, 163.00 
11211,EUTHYROX 50 MCG 100'S, 163.00 
11968,EVENING PRIM 1000MG.100'S mega, 372.00 
11955,EVENING PRIM 1000MG.30'S mega, 125.00 
11254,EVRA 1X3 PC, 443.00 
15692,EXELFOS 3 GM., 328.00 
13850,EXELON PATCH 10," 3,860.00 "
11080,EXFORCE HCT 10/160/12.5 28'S, 830.00 
11081,EXFORCE HCTZ 5/160/12.5 28'S, 750.00 
10617,EXIB 120 MG 3X10'S pross ขายยกกล่อง, 235.00 
14368,EXIB 60 MG 3X10'S pross ขายยกกล่อง, 210.00 
10616,EXIB 90 MG 3X10'S pross ขายยกกล่อง, 225.00 
15871,EXIB 90 MG 5'S pross NEW PRODUCT, 46.00 
11255,EXLUTON 1x28'S, 97.00 
15139,EYEDEX 5ML, 36.00 
15487,EZB 3X10'S สูตร ezetrol pross, 320.00 
15299,EZENTIA 10 MF 2X14'S สูตร ezetrol, 286.00 
11108,EZERRA CREAM 25 GM., 420.00 
11112,EZERRA EXTRA CLEANSER 150 ML., 155.00 
11312,EZETIMIBE 10 MG. 3X10'S สูตร ezetrol SANDOZ, 905.00 
11310,EZETROL 10 MG. 30's," 1,415.00 "
11314,EZON-T SOLUTION 10 ML., 41.00 
14201,FACE SHIELD, 58.00 
10225,FACORT 15 GM., 25.00 
14869,FALATIEN 10'S, 24.50 
14602,FAMILY GUARD SPRAY 280 ML กลิ่น mountain air, 124.00 
10767,FANGO 15 GM, 24.50 
10769,FANGO-BD 15 G., 29.50 
15103,FANIDINE 20 MG. 10X10'S, 108.00 
15102,FANIDINE 40 MG. 10X10'S, 162.00 
14621,Far Infrared Patch 12 ซอง 8x12cm, 285.00 
15830,Far Infrared Patch Scent 12 ซอง 8x12cm กลิ่นอ่อน, 285.00 
15128,Far Infrared Patch เข่า บ่า ไหล่ 12 ซอง 10.5x15.5cm, 315.00 
15371,Far Infrared Patch เข่า บ่า ไหล่ 4 ซอง 10.5x15.5cm, 105.00 
10595,FARMALEX 10X10'S, 300.00 
13256,FASIGYN 500 MG. 4 'S, 60.00 
10826,FASTUM GEL 30 GM., 78.00 
15995,FAVOTAN 5/100 MG. (amlodipine+losartan) 3X10'S, 870.00 
15994,FAVOTAN 5/50 MG. (amlodipine+losartan) 3X10'S, 800.00 
11321,FBC 20ซองX100'S," 1,220.00 "
14234,FBC DAILY 30'S, 105.00 
11320,FBC ขวด100'S, 92.00 
15241,FEENA มอยส์เจอร์ สเปรย์ 150มล, 180.00 
11629,FEENOZE NASOL SPRAY 20 ML., 63.00 
14830,FEGA CREAM 10 GM., 27.00 
15739,FEITAS DICLOFENAC PATCH ห่อละ 2 แผ่น1กล่องมี 15 ห่อ, 64.00 
15740,FEITAS DICLOFENAC PATCH ห่อละ 7 แผ่น1กล่องมี 5ห่อ, 186.00 
12519,FELODIPINE 5 MG 3X10'S sandoz, 236.00 
12522,FELOPINE 5 MG BERLIN 3X10'S, 74.00 
16663,FEMARA 2.5 mg 30's," 4,100.00 "
15582,Femiflora 30's, 909.00 
15581,Femiflora intimate wash 100 ml น้ำยาทำความสะอาดจุดซ่อนเร้น, 136.00 
11913,FEMINE 30 28'S, 44.00 
11942,FEMOSA 3X10'S, 398.00 
13099,FENAFEX 180 MG.10'S, 62.00 
13100,FENAFEX 60 MG.10'S, 26.00 
11324,FENISTIL GEL 20 GM exp 4/2027, 57.00 
15541,FERDEK DROPS 15 ML., 41.00 
14223,FERROTONE 10'S, 45.00 
11319,FERROUS SULPHATE 1000'S, 105.00 
11923,FESPA 500 MG. 10'S, 10.00 
13190,FEVER READER, 43.00 
16105,FEXLORA 10 MG 10'S เม็ดเคี้ยว sps, 46.00 
16104,FEXLORA KIDS 5 MG เม็ดเคี้ยว sps, 42.00 
13098,FEXOTINE 60 MG 10'S, 27.00 
16121,FIBER MATE DAILY 60 GM., 158.00 
14960,FIBER MATE JELLY 150G 1X10 ซอง, 198.00 
14728,FIBER POWDER 15 GM/ 8 SACHET (MSP)apple, 214.00 
11806,FIBRIL 160 MG. 30'S, 167.00 
16375,FICEF 100 MG. cefixime 10's, 130.00 
15486,FINASCAR 5 3X10'S, 210.00 
16092,FINASCIA 1 MG. 30'S, 190.00 
15923,FINASTERIDE 1MG 3X10'S, 255.00 
11660,FINN 4'S, 220.00 
12607,FIRIDE 1 MG. 30'S siam, 276.00 
12604,FIRIDE 5 MG. 30'S, 460.00 
11969,FISH OIL MEGA 100'S, 331.00 
11976,FISH OIL MEGA 30'S, 113.00 
11329,FISHERMAN 1x24 ซอง ANISEED เหลือง, 28.00 
11340,FISHERMAN 1X24 ซอง BLACERRENT, 28.00 
11337,FISHERMAN 1x24 ซอง CITUS, 28.00 
11339,FISHERMAN 1X24 ซอง honey lemon, 28.00 
11342,FISHERMAN 1X24 ซอง MIXED BERRIES, 28.00 
11341,FISHERMAN 1X24 ซอง ขาว, 28.00 
11333,FISHERMAN 1X24 ซอง ขาว-ฟ้า sugra free original, 28.00 
11335,FISHERMAN 1X24 ซอง ขาว-ส้ม spicy mandarin, 28.00 
11330,FISHERMAN 1X24 ซอง เขียว herbal mint, 28.00 
11332,FISHERMAN 1X24 ซอง เขียว-ขาว sugra free mint, 28.00 
11336,FISHERMAN 1X24 ซอง แดง เชอรี่ sugra free cherry, 28.00 
11338,FISHERMAN 1X24 ซอง สเปียร์มินท์ spearmint, 28.00 
16127,FIT C 500 SHOT 30x2GM, 266.00 
16271,FIT CDB CALCIUM 7'S เม็ดฟู่ รสส้ม, 70.00 
16045,"FIT COLLAGEN 10,000 MG 15G. 10ซอง/กล่อง", 460.00 
10544,FIT I-CAL PLUS 30'S cmed, 226.00 
16470,FIT Post BIOTIC 2 GM. 10ซอง/กล่อง, 316.00 
16003,FIT Post BIOTIC 2 GM. 30ซอง/กล่อง, 938.00 
15895,FIT PROBIOTIC SHOT 2 GM. 30ซอง/กล่อง, 560.00 
14845,FIT PROBIOTIC SHOT 20 G 10ซอง, 186.00 
10674,FITNE CAPSULES 20'S, 89.75 
10675,FITNE CAPSULES 40'S, 160.00 
14778,FITT ANDROLIS MOUTH SPRAY 15 ml cmed, 78.00 
14456,FITT HERBAL MOUTH SPRAY 15 ml cmed, 62.00 
14034,FIXOMULL STRETCH 10 CM.X2 M., 77.00 
15564,FLAMIC 20 MG. 10X10'S siam exp 3/2025, 85.00 
15445,FLAMIC 10MG 10x10 siam, 142.00 
14298,FLAMIC GEL 25 GM, 37.50 
15892,FLAMIC GEL 50 GM, 63.00 
10824,FLANIL CREAM 30 GM., 23.00 
11345,FLAVORIN 100 MG. 10X10'S, 195.00 
14738,FLAX SEED OIL PLUS 3X10'S (MSP), 258.00 
11353,FLEMEX SYRUP 120 ML., 79.50 
11347,FLEMEX SYRUP 60 ML, 48.00 
11351,FLEMEX SYRUP KIDS 60 ML, 40.50 
11364,FLEMEX TAB 50X10'S," 1,420.00 "
16429,FLEMEX-AC OD 600 MG 30's, 415.00 
11356,"FLEMEX-AC OD 600 MG, 2x5 blister", 133.00 
10205,FLEMING 1 GM 10'S, 93.50 
14503,FLEMING 1 GM 10x10'S, 775.00 
11359,FLEMOMILE 10 ML., 67.00 
11966,FLEXA 500 MG 3X10'S, 265.00 
10746,FLEXIGEN collagen 15 sachet, 499.00 
16123,FLEXSA PLUS (1500/1200 MG) 15 ซอง, 453.00 
10248,FLIXONASE AQ NASOL SPRAY, 495.00 
16040,FLOCTIL 100 MG. 5ML, 77.00 
16039,FLOCTIL 200 MG. 15ML, 95.00 
13798,FLOCTIL 250 MG. 6 'S, 49.00 
11368,FLORA 30 CAP, 83.00 
14824,FLORACTO 2X7'S, 128.00 
14610,FLOTRAL 10 MG (alfuzosin) 3X10'S sun pharma, 436.00 
12968,FLOWNOTE 15กรัม X 24ซอง, 255.00 
10702,FLOXCIPRO 500 MG.10X10'S*, 130.00 
12269,FLOXIMED 400 MG. แผง 10X10'S, 155.00 
14502,FLOXY EAR DROP 5 ML., 191.00 
16075,FLUCIL 600 MG, 235.00 
11066,FLUCOZOLE 150 MG 1'S (fluconazole) siam, 26.50 
12850,FLUDAN 50 X10 'S, 8.00 
11064,FLUDIZOLE 200 MG. 50'S, 245.00 
14290,FLUIFORT 50 SACHET," 2,020.00 "
11357,FLUIFORT SYRUP 120 ML, 189.00 
13983,FLUIMUCIL A 200 MG รุ่นใหม่ 30ซอง, 188.00 
11374,FLUIMUCIL A 600 MG, 147.00 
11065,FLUNCO 200 MG. 5X10'S, 270.00 
13056,FLUNOBET-N 15 GM., 44.50 
13057,FLUNOBET-N 5 GM., 25.00 
11509,FLUOMIZIN VAGINOL SUPPO 6'S, 140.00 
12303,FLUSH NASOL &SINUS WASH START KIT, 162.00 
11387,F-MIN folic acid 5 mg 100x10's patar, 225.00 
11158,FOAM EAR PLUG, 62.00 
11398,FOBAN CREAM 15 GM., 100.00 
11395,FOBAN CREAM 5 GM., 44.00 
11399,FOBAN OINTMENT 15 GM., 100.00 
11396,FOBAN OINTMENT 5 GM., 44.00 
11400,FOBANCORT CREAM 15 GM, 100.00 
14872,FOD กล่องละ 5 ซองซองละ 3 เม็ด, 336.00 
11385,FOLI-C 500 'S patar, 115.00 
11383,FOLIC ACID GPO 1000's ขายขาดไม่รับคืน, 325.00 
14340,FOLIC ACID 5 mg 100x10's central poly, 425.00 
16400,FOLIVIT TAB 5 MG. 1X 100'S, 76.00 
11220,FORLAX POWDER 10 GM. 20 SACHEST, 240.00 
14551,FORMIN 500 MG 50X10'S pml, 7.00 
13903,FORXIGA FCT 10MG," 1,513.00 "
16418,FOSFOMICINA 3 GM. 1 SACHET, 310.00 
16521,FOTAGEL 3 GM 20 ML. x 6 ซอง(dioctahedral smectite), 135.00 
16160,FOTAGEL 3 GM 20 ML. x20 ซอง(dioctahedral smectite), 430.00 
12270,FOX400 10X10'S, 125.00 
16739,FRESH CLEAR EYE WASH 100 ML 20 ML5ชิ้น. NEOCA, 25.50 
16340,FRESH CLEAR EYE WASH 100 ML(10 mlx10ชิ้น)กล่องเล็ก neoca, 30.00 
16134,FRESH CLEAR EYE WASH 200 ML 20 ML10ชิ้น. NEOCA, 56.00 
10224,FTOROCORT 0.1% 15 GM, 36.00 
11403,FUCICORT CREAM 5 GM, 99.00 
11404,FUCICORT 15 GM., 208.00 
11392,FUCIDIN CREAM 15 GM, 175.00 
11390,FUCIDIN CREAM 5 GM, 88.00 
11402,FUCIDIN H 5 GM., 98.00 
11393,FUCIDIN OINTMENT 15 GM, 175.00 
11391,FUCIDIN OINTMENT 5 GM, 88.00 
11406,FUCITHALMIC EYE OINT, 102.00 
16162,FUDIC CREAM 15 GM TMAN, 74.00 
16161,FUDIC CREAM 5 GM TMAN, 37.00 
16163,FUDIC-B CREAM 15 GM TMAN, 88.50 
16164,FUDIC-B CREAM 5 GM TMAN, 44.25 
11407,FUGACAR 500 MG 1 กล่อง รุ่นใหม่, 27.25 
11733,FUNGAZOL 25x10'S, 19.00 
14245,FUNGAZOL SHAMPOO 150 ML., 119.00 
11741,FUNGI -M CREAM 10 GM., 20.50 
16277,FUNGIDERM 5 GM, 17.00 
11414,FUNGIDERM 500, 29.50 
10765,FUNGIDERM VAG SUPPO 6'S, 34.75 
11411,FUNGIDERM-B 10 GM, 29.50 
11412,FUNGIDERM-B 20 GM., 53.50 
11410,FUNGIDERM-B 5 GM, 18.00 
11737,FUNGINOX SOLUTION 25 ML, 139.50 
16016,"FURANO เม็ดฟู่ 24's กลิ่นกุหลาบ (รีเทนเนอร์,ฟันปลอม; EMN)", 85.00 
16015,"FURANO เม็ดฟู่ 24's กลิ่นชาเขียว (รีเทนเนอร์,ฟันปลอม; EMN)", 85.00 
16014,"FURANO เม็ดฟู่ 24's กลิ่นมิ้นต์ (รีเทนเนอร์,ฟันปลอม; EMN)", 85.00 
15184,FURANO SONIC TOOTHBRUSH แปรงสีฟันไฟฟ้าสีฟ้า, 590.00 
11423,FURETIC 40 MG. 10X10'S, 210.00 
11421,FUROSIC 1x500'S, 160.00 
16646,FUTURO night support พยุงข้อมือ montana ปรับขนาดได้, 446.00 
11435,FUTURO sport พยุงข้อมือ montana ปรับได้ตามขนาด สีดำ, 209.00 
11430,FUTURO ข้อเท้า L montana, 260.00 
15105,FUTURO ข้อเท้า L montana รุ่นเบสิค, 115.00 
15106,FUTURO ข้อเท้า M montana รุ่นเบสิค, 115.00 
11429,FUTURO ข้อเท้า M montana, 260.00 
11433,FUTURO ข้อเท้า S montana, 260.00 
11434,FUTURO ข้อมือ ปรับได้ตามขนาดmontana, 173.00 
11427,FUTURO เข่า L montana, 265.00 
15107,FUTURO เข่า L montana รุ่นเบสิค, 115.00 
11426,FUTURO เข่า M montana, 258.00 
11428,FUTURO เข่า XL montana, 265.00 
15108,FUTURO เข่า M montana รุ่นเบสิค, 115.00 
11432,FUTURO เข่า S montana, 265.00 
15109,FUTURO เข่า XL montana รุ่นเบสิค, 115.00 
11431,FUTURO เข่าเสริมแกนข้าง L montana, 574.00 
11436,FUTURO พยุงข้อเท้า ปรับได้ montana, 398.50 
16776,FUTURO พยุงข้อเท้า เสริมแกนด้านข้าง ปรับกระชับได้ montana, 475.00 
16662,FUTURO พยุงข้อมือรุ่นเบสิค montana ปรับขนาดได้, 118.00 
11439,FUTURO พยุงเข่า SPORT ปรับกระชับอย่างดี montana, 697.00 
11438,FUTURO พยุงนิ้วหัวแม่มือ L-XL montana, 555.00 
11437,FUTURO พยุงนิ้วหัวแม่มือ S-M montana, 549.00 
12073,FYBOGEL รสส้ม 10 ซอง, 196.00 
12184,GABAPENTIN 100 MG.gpo 10X10'S ขายยกกล่อง* ขายขาดไม่รับคืน, 160.00 
12180,GABAPENTIN 300 MG. GPO 10X10 'S ขายยกกล่อง* ขายขาดไม่รับคืน, 275.00 
12183,GABAPENTIN 300 MG.SANDOZ 10X10'S," 1,310.00 "
12182,GABAREX 300 MG. 10X10'S, 310.00 
16208,GALE cyproterone 50 mg (สูตร androcur) (BL), 255.00 
10282,GALVUS MET 50/1000 MG. 6X10'S," 1,315.00 "
16395,GALVUS MET 50/500 MG. 6X10'S," 1,315.00 "
11448,GANATON 10'S รุ่นใหม่, 153.00 
11449,GANO SPEC 10'S X 12 กล่อง, 508.00 
11452,GARAMYCIN CREAM 0.1% 15 GM, 101.50 
11672,GARLIC CAP MEGA 100'S, 105.00 
14194,GARLIC PEARLS 100'S, 110.00 
14733,GARLICAP 10 MG 2X15'S (MSP), 168.00 
15243,GASMED ยาธาตุผสมอบเชย 1x10x 15 ml, 101.00 
11447,GASMOTIN TAB 5 MG .3X10'S MOSAPRIDE, 425.00 
14646,GASTACH 150 ML. MEIJI, 228.00 
16194,GASTROBISMOL TAB 20X10'S, 870.00 
10191,GASTROBISMOL รสส้ม 240 ML. 108-, 98.00 
10181,GASTROBISMOL 240 ML. 142-, 98.00 
12355,GASTROSEC 20 MG. 1X14'S เปลี่ยน packaging, 24.75 
10752,GASZYM 10x10'S ขายยกกล่อง, 254.00 
11455,"GAUZE 2""x2"" 10x10 LONGMED", 27.00 
11458,"GAUZE 2"" X 2"" ambulance", 48.50 
11457,"GAUZE 3"" X 3"" ambulance", 60.00 
11456,"GAUZE 3""x3"" 10x10 LONGMED", 45.00 
11454,"GAUZE 4""X4"" 10x10 LONGMED", 66.00 
14364,"GAUZE4"" X 4"" ambulance", 70.00 
10197,GAVISCON SUSPENTION 10 ML รุ่น 12 ซอง, 270.00 
10184,GAVISCON 150 ML., 252.00 
14209,GAVISCON ADVANCE 24 ซอง, 715.00 
14210,GAVISCON ADVANCE 150 ML., 345.00 
10189,GAVISCON dual action 24 ซอง, 621.00 
10187,GAVISCON dual action 150 ml., 312.00 
10188,GAVISCON duo action tablets 250 mg.. 16'S 245-, 199.00 
11277,GENTEAL DROP 0.3% 10 ML., 136.00 
11475,GENTIAN VIOLET วิทยาศรม 15 ML., 7.00 
11474,GENTIAN VIOLET วิทยาศรม 30 ML, 9.00 
16355,GENTIAN VIOLET สหการ 15 ML., 7.00 
11476,GENTREX 5 GM, 22.50 
15183,GESTAL METER SPRAY 0.05% 10 ML., 53.00 
16210,GESTAL 0.025%DROPS 10 ML., 45.50 
15814,GHP Nasicare Nasal Washer300ml ขวดล้างจมูกอัตโนมัติ, 84.00 
15458,GILOBA 120 MG 3x10 CAP, 324.00 
11478,GILOMAX 30'S, 216.00 
11477,GINKGO 40MG 60 CAP, 185.00 
11482,GINSOMIN 20X8'S," 1,040.00 "
15993,GK24 ตราเกร็กคู 1'S, 45.00 
15938,GKK24 ตราเกร็กคู 4'S, 210.00 
14516,GLIBENHIM 100X10'S glibenclamide, 300.00 
13924,GLIPARIL 2 MG 10 X 10'S, 390.00 
13952,GLUCERNA SR VANILLA 400 GM, 504.00 
14491,GLUCERNA Plus ธัญพืช 850 GM," 1,062.00 "
13951,GLUCERNA SR VANILLA 850 GM โฉมใหม่," 1,060.00 "
11483,GLUCOLIN 400 gm., 136.00 
14604,GLUCOMEAL 400 GM., 865.00 
11484,GLUCOPHAGE 500 T 50x10s, 22.00 
11485,GLUCOPHAGE 850 MG 30x10's, 36.00 
11490,GLUCOPHAGE XR 1000 MG. 3X10'S, 261.00 
11486,GLUCOPHAGE XR 750 MG. 2X15'S, 228.00 
14536,GLUCOSA-1500 STICK 3X10'S CLASSIC สีน้ำตาล, 250.00 
13406,GLUCOSA-1500 STICK 3X10'S มะนาว, 220.00 
15929,GLUCOSA-1500 STICK 3X10'S ส้ม, 220.00 
15000,GLUCOSA-500 100'S, 270.00 
13540,GLUCOSAMINE 1500 MG 30 SACHET MAXLIFE, 300.00 
13402,GLUCOSAMINE SO4 1500 MG. novartis, 840.00 
11491,GLUCOSE 50% 20 ML ปรับราคา, 74.00 
13404,GLUTRIL POWDER 1500 MG. 1X30 SACH, 245.00 
13397,GLUTRIL-CAP 3X10'S, 90.00 
11495,GLYCERINE SUPPO เด็ก แผง 6X 2'S, 60.00 
11496,GLYCERINE SUPPO ผู้ใหญ่ แผง 6X 2'S, 60.00 
11019,GLYCON 80 MG. 10X10'S, 200.00 
11493,GLYMORIN SUPPOS 10'S adult, 48.00 
11492,GLYMORIN SUPPOS 10'S child, 56.00 
16108,G'NITE 10 แคปซูล, 66.00 
16110,G'NITE collagen gummy กลิ่นราสเบอรี่ 1 กล่องมี 6 ซอง, 170.00 
16109,G'NITE gummy กลิ่นองุ่นเคียวโฮ 1 กล่องมี 6 ซอง, 170.00 
16743,G'NITE magnesium gummy กลิ่นมิกซ์เบอร์รี่ 1 กล่องมี 6 ซอง, 170.00 
16124,GOFEN LIQUIZ 60 ML., 93.00 
14040,GOFEN 400 MG 10'S mega, 81.00 
14080,GOGAZ 10'S, 28.00 
13694,GOLDEN THROAT LOZENGE 6X2'S 1 แพคมี 8 กล่อง, 30.00 
12513,GOOSE-SOLON 10'S, 19.00 
15675,GOVANA 1x21'S TAB (MSL), 62.00 
15674,GOVANA ED 1x28'S TAB (MSL), 62.00 
16281,GPO Dicloxacillin 250 mg 10's ขายขาดไม่รับคืน, 970.00 
16493,GPO Dicloxacillin 500 mg 10's ขายขาดไม่รับคืน," 1,520.00 "
16114,GPO เมทธ์ คาสเซท50 ชุด พร้อมอุปกรณ์ ขายขาดไม่รับคืน, 820.00 
14688,GRAMMIXIN CREAM 0.1% 10 GM, 30.25 
14249,GRAPE SEED 20'S MEGA, 81.00 
11936,GRAPE SEED 60'S MEGA, 287.00 
14211,GRAPE SEED EXTRACT HS 2X15'S MEGA, 690.00 
15759,GREATER HEMOLON 3X10;S, 107.00 
14712,GREEN BALM MOSQUITO BALM 13 GM., 24.50 
11506,GRIPE WATER (ใหญ่), 117.00 
14857,GUTTRU DUAL 12 SACHET X10ML, 189.00 
14479,GUTTRU DUAL 24 SACHET X10ML, 376.00 
16183,GVEZA 3mg/0.03 mg สูตร yasmin, 215.00 
11507,GYNECON -T 100 เม็ด 20x5'S, 292.00 
11508,GYNOFLOR 6'S ยาแช่เย็น, 470.00 
13258,GYNOGENA 4'S, 26.00 
11415,GYNOSTEN 500 MG. 1'S, 27.75 
11537,HAEMOVIT 100'S, 71.00 
11540,HAEMOVIT GOLD 31'S 1แพคมี 6 ขวด ราคาใหม่ 285-, 196.00 
16768,HAFIF HERBAL 2 IN 1 50 ML., 93.00 
11517,HAFIF SHAMPOO, 43.50 
12738,HAIRMAZZ 60 ML, 330.00 
11920,HARD COLLAR NO L ปลอกพยุงคอแบบแข็ง, 240.00 
11919,HARD COLLAR NO M ปลอกพยุงคอแบบแข็ง, 240.00 
11918,HARD COLLAR NO S ปลอกพยุงคอแบบแข็ง, 240.00 
12605,HARIFIN - 1 3X10'S, 190.00 
12606,HARIFIN - 5 3X10'S, 275.00 
11535,HARNAL OCAS 0.4 MG. 30'S, 935.00 
13847,HARRIS C 30 'S, 200.00 
13848,HARRIS C 90 'S, 480.00 
15708,HARROGATE SULFER SOAP 50 GM.(english garden), 98.00 
15706,HARROGATE SULFER SOAP 50 GM.(victorian rose), 98.00 
11686,HARTSORB SUBLINGUAL 5 MG., 12.00 
11640,HASHI BABY DROP gentle 4 ML เขียว, 40.00 
11639,HASHI BABY DROP MOIST 4 ML ฟ้า, 44.00 
14287,HASHI PLUS อุปกรณ์ + 15 ซอง สีชมพู, 153.00 
11634,HASHI PLUS อุปกรณ์ + 15 ซอง สีน้ำเงิน, 153.00 
14385,HASHI SALINE SPRAY MOIST FORMULA 30 ML, 93.25 
11635,HASHI SALT GENTLE FORMULA 30 ซอง สีเขียว, 59.00 
13827,HASHI SALT ORIGINAL FORMULA 30 ซอง สีฟ้า, 59.00 
10203,H-CORT CREAM 15 GM., 80.00 
11583,HCTZ 50 mg ส้ม 1000'S, 160.00 
11546,HECIN โหล เหา, 35.00 
11548,HECIN-F, 57.00 
14230,HEIDI 200 MG. 20X10'S ขายยกกล่อง, 155.00 
14315,HEIDI SUSPENSION 100 MG 60 ML siam, 34.00 
11251,HEPACAP 10X10'S, 411.00 
11215,HEPALAC 100 ML., 76.00 
15335,HEPATOLAC 100 ML. สินค้าใหม่, 62.00 
16027,HEPATOLAC 10x15 ML. สินค้าใหม่, 99.00 
11545,HEROMYCIN 10x10 T, 21.50 
16500,HERPENON 800 MG. 10X10'S PLP, 505.00 
14714,HERPI GEL 10 GM., 79.00 
14276,HERZ 24+4 สูตร yaz, 225.50 
10368,HEXENE 100 ML chlorhexidine 4%โอสถอินเตอร์, 42.00 
14549,HEXENON-B 100X10'S bromhexine, 220.00 
11547,HEXIN ฆ่าพยาธิ 1x12'S, 200.00 
11293,HIALID 0.1% 5ML, 144.00 
16328,HIALID 0.3% 5ML santen, 277.00 
16329,HIALID MINI 0.3% 0.4ml X 30 SINGLE DOSE, 435.00 
13491,HICEE 100 MG แบบขวด 200'S, 139.00 
13500,HICEE 100 MG แบบขวด 50'S, 55.50 
13493,HICEE แผง100 MG.40X4'S รุ่นใหม่, 194.00 
11550,HICEE หลอด SWEETLETS 10x15's, 59.00 
14631,HICEE หลอด SWEETLETS ชนิดอม4x15's รุ่นใหม่, 239.00 
11866,HIDIL 300 MG. 10X10'Sขายขาดไม่รับคืน, 193.00 
11867,HIDIL 600 MG. 10X10'Sขายขาดไม่รับคืน, 333.00 
11868,HIDIL 900 MG. 10X10'Sขายขาดไม่รับคืน, 362.00 
12890,HIDRASEC CAPSULE 100 MG., 279.00 
12891,HIDRASEC PAEDIATRIC 10 MG. 16 SACHETS, 437.00 
12892,HIDRASEC PEADIATRIC 30 MG.16 SACHET, 518.00 
10501,HIGAN 10 MG.film coat 50X10'S ขายขาดไม่รับคืน, 13.00 
14630,HI-GLOVE LATEX medical grade ถุงมือยางมีแป้ง L, 111.00 
14629,HI-GLOVE LATEX medical grade ถุงมือยางมีแป้ง M, 111.00 
14628,HI-GLOVE LATEX medical grade ถุงมือยางมีแป้ง S, 111.00 
11555,HIMALAYA BABY POWDER 200 GM.(55-), 39.50 
